customer_id,account_tenure_months,avg_monthly_spend,home_zip,credit_score_band,risk_tier,delinquency_flag,occupation,segment,profile_summary
acct_0000412,220,67.66,30668,excellent,low,1,Nurse,prime,Reliable customer with excellent credit and minimal spending.
acct_0000413,186,245,35136,good,high,1,Web Developer,subprime,High-risk customer with good credit and moderate spending.
acct_0000414,218,414.23,21863,excellent,low,1,Financial Analyst,prime,Stable customer with excellent credit and high monthly spend.
acct_0000415,234,479.89,11616,fair,high,1,Restaurant Owner,subprime,High-risk customer with fair credit and high spending.
acct_0000416,230,280.06,70988,excellent,low,1,HR Specialist,prime,Reliable customer with excellent credit and moderate spending.
acct_0000417,231,429.17,97236,good,low,1,Real Estate Agent,prime,Stable customer with good credit and high monthly spend.
acct_0000418,202,317.5,20964,excellent,low,1,Graphic Artist,prime,Trustworthy customer with excellent credit and high spending.
acct_0000419,234,115.72,36687,good,low,1,Customer Service Rep,prime,Stable customer with good credit and low monthly spend.
acct_0000420,178,225.67,55569,good,low,1,IT Support,prime,Reliable customer with good credit and moderate spending.
acct_0000421,228,98.21,93474,excellent,low,1,Social Worker,prime,Stable customer with excellent credit and low spending.
acct_0000422,236,775.97,72482,excellent,low,1,Entrepreneur,prime,Reliable customer with excellent credit and high monthly spend.
acct_0000423,180,51.92,78956,excellent,low,1,Research Scientist,prime,Stable customer with excellent credit and minimal spending.
acct_0000424,235,304.95,62299,fair,high,1,Warehouse Supervisor,subprime,High-risk customer with fair credit and moderate spending.
acct_0000425,234,590.55,47532,fair,high,1,Sales Manager,subprime,High-risk customer with fair credit and high spending.
acct_0000426,236,89.14,27979,fair,medium,1,Retail Associate,subprime,Medium risk customer with fair credit and low monthly spend.
acct_0000427,231,163,87787,excellent,low,1,Software Engineer,prime,Low risk customer with excellent credit and consistent monthly spend.
acct_0000428,218,98.54,82370,excellent,low,1,Graphic Designer,prime,Low risk customer with excellent credit and moderate monthly spend.
acct_0000429,235,298.9,12259,good,high,1,Sales Manager,small_business,High risk customer with good credit and high monthly spend.
acct_0000430,191,359.44,74385,good,high,1,Marketing Director,small_business,High risk customer with good credit and substantial monthly spend.
acct_0000431,174,315.92,17594,good,high,1,Financial Analyst,small_business,High risk customer with good credit and significant monthly spending.
acct_0000432,238,174.44,76507,good,low,1,Teacher,prime,Low risk customer with good credit and reliable monthly spending.
acct_0000433,239,273.24,84335,excellent,low,1,Doctor,prime,Low risk customer with excellent credit and high monthly spend.
acct_0000434,239,248.35,21795,fair,high,1,Construction Worker,subprime,High risk customer with fair credit and moderate monthly spending.
acct_0000435,228,190.43,49044,good,low,1,Nurse,prime,Low risk customer with good credit and steady monthly spend.
acct_0000436,228,233.68,21137,excellent,low,1,Project Manager,prime,Low risk customer with excellent credit and consistent monthly spending.
acct_0000437,237,303.96,61054,excellent,low,1,Accountant,prime,Low risk customer with excellent credit and high monthly spending.
acct_0000438,220,257.1,93479,excellent,low,1,Web Developer,prime,Low risk customer with excellent credit and substantial monthly spend.
acct_0000439,214,248.32,17278,excellent,low,1,Data Analyst,prime,Low risk customer with excellent credit and reliable monthly spending.
acct_0000440,232,157.82,45781,excellent,low,1,Retail Manager,prime,Low risk customer with excellent credit and moderate monthly spend.
acct_0000441,205,180.82,97579,good,high,1,Restaurant Owner,small_business,High risk customer with good credit and moderate monthly spend.
acct_0000442,236,193.44,37085,good,low,1,Sales Representative,prime,Low risk customer with good credit and consistent monthly spending.
acct_0000443,228,354.87,21899,excellent,low,1,Pharmacist,prime,Low risk customer with excellent credit and high monthly spend.
acct_0000444,235,73.29,53972,excellent,low,1,Graphic Artist,prime,Low risk customer with excellent credit and low monthly spend.
acct_0000445,189,397.14,55753,excellent,low,1,IT Consultant,prime,Low risk customer with excellent credit and high monthly spending.
acct_0000446,195,115.54,69657,good,medium,1,Warehouse Worker,subprime,Medium risk customer with good credit and moderate monthly spend.
acct_0000447,235,260.36,38236,excellent,low,1,Financial Advisor,prime,Low risk customer with excellent credit and significant monthly spend.
acct_0000448,226,123.11,96005,good,low,1,Administrative Assistant,prime,Low risk customer with good credit and low monthly spending.
acct_0000449,237,146.31,56891,excellent,low,1,Social Worker,prime,Low risk customer with excellent credit and moderate monthly spending.
acct_0000450,213,113.75,35779,excellent,low,1,Customer Service Agent,prime,Low risk customer with excellent credit and low monthly spend.
acct_0000451,238,253.26,96424,excellent,low,1,Accountant,prime,Long-term customer with excellent credit and consistent low monthly spend.
acct_0000452,219,485.49,93231,excellent,medium,1,Marketing Manager,prime,Established customer with excellent credit and moderate monthly spend showing stability.
acct_0000453,194,152.09,54924,good,low,1,Graphic Designer,prime,"Reliable customer with good credit and low monthly spend, indicating low risk."
acct_0000454,207,107.58,12237,excellent,low,1,Teacher,prime,"Loyal customer with excellent credit and minimal monthly spend, reflecting low risk."
acct_0000455,182,54.98,63723,fair,high,1,Retail Worker,subprime,"High-risk customer with fair credit and low monthly spend, indicating potential instability."
acct_0000456,230,275.37,59967,excellent,low,1,Software Engineer,prime,"Long-term customer with excellent credit and moderate monthly spend, showcasing reliability."
acct_0000457,215,176.29,23338,excellent,low,1,Nurse,prime,"Stable customer with excellent credit and low monthly spend, reflecting low risk."
acct_0000458,236,187.62,67057,good,medium,1,Sales Representative,subprime,"Medium-risk customer with good credit and moderate monthly spend, requiring monitoring."
acct_0000459,197,110.48,85670,good,low,1,Student,student,"Young customer with good credit and low monthly spend, reflecting low risk."
acct_0000460,231,228.41,19530,fair,low,1,Freelancer,subprime,"Low credit customer with fair rating and moderate monthly spend, indicating risk."
acct_0000461,153,49.03,75098,excellent,medium,1,Intern,student,"Student with excellent credit and very low monthly spend, indicating low risk."
acct_0000462,235,182.8,22630,good,low,1,Web Developer,prime,"Long-term customer with good credit and moderate monthly spend, reflecting stability."
acct_0000463,239,288.3,77393,good,high,1,Entrepreneur,high,"High-risk customer with good credit and high monthly spend, indicating potential volatility."
acct_0000464,222,171.14,47719,excellent,low,1,Project Manager,prime,"Reliable customer with excellent credit and moderate monthly spend, showing low risk."
acct_0000465,206,632.56,10585,good,high,1,Consultant,high,"High-risk customer with good credit and very high monthly spend, requiring close monitoring."
acct_0000466,177,199.47,96959,good,low,1,Data Analyst,prime,"Stable customer with good credit and moderate monthly spend, reflecting low risk."
acct_0000467,227,225.96,24937,good,low,1,Graphic Artist,prime,"Loyal customer with good credit and moderate monthly spend, indicating low risk."
acct_0000468,234,143.24,63643,poor,high,1,Service Worker,subprime,"High-risk customer with poor credit and low monthly spend, indicating financial instability."
acct_0000469,211,470.99,26331,excellent,low,1,Engineer,prime,"Long-term customer with excellent credit and high monthly spend, reflecting stability."
acct_0000470,219,100.56,93971,good,low,1,Student,student,"Young customer with good credit and low monthly spend, indicating low risk."
acct_0000471,194,326.55,76448,excellent,low,1,Teacher,prime,"Loyal customer with excellent credit and moderate monthly spend, showcasing low risk."
acct_0000472,187,118.34,82391,excellent,low,1,Researcher,prime,"Reliable customer with excellent credit and low monthly spend, indicating low risk."
acct_0000473,237,97.69,48886,good,low,1,Retail Associate,prime,"Long-standing customer with good credit and low monthly spend, reflecting low risk."
acct_0000474,207,300.89,52063,good,low,1,Account Executive,prime,"Stable customer with good credit and moderate monthly spend, indicating low risk."
acct_0000475,211,278.64,67086,good,low,1,IT Support,prime,"Loyal customer with good credit and moderate monthly spend, reflecting low risk."
acct_0000476,196,301.02,80627,excellent,low,1,Software Engineer,prime,Long-term cardholder with excellent credit and consistent spending habits.
acct_0000477,226,213.8,86227,excellent,low,1,Marketing Manager,prime,Stable customer with excellent credit and a history of low-risk spending.
acct_0000478,222,100.36,11605,excellent,low,1,Teacher,prime,Reliable cardholder with excellent credit and modest monthly expenditures.
acct_0000479,234,281.88,69719,good,low,1,Accountant,prime,Good credit cardholder with consistent spending and a long tenure.
acct_0000480,182,135.38,19822,good,high,1,Freelancer,subprime,High-risk customer with good credit and irregular spending patterns.
acct_0000481,202,120.26,35913,good,low,1,Nurse,prime,Loyal customer with good credit and stable spending behavior.
acct_0000482,222,96.95,84647,good,high,1,Sales Associate,subprime,High-risk profile with good credit but low spending consistency.
acct_0000483,237,227.4,32545,excellent,low,1,Data Analyst,prime,Strong cardholder with excellent credit and regular spending habits.
acct_0000484,235,320.72,81712,poor,high,1,Construction Worker,subprime,High-risk customer with poor credit and high monthly spending.
acct_0000485,177,175.96,51670,good,low,1,Graphic Designer,prime,Good credit holder with a solid track record of spending.
acct_0000486,225,127.94,30937,good,low,1,Retail Manager,prime,Consistent spender with good credit and a long account history.
acct_0000487,218,156.16,40081,excellent,low,1,Web Developer,prime,Excellent credit holder with moderate and stable spending patterns.
acct_0000488,185,569.99,57768,good,high,1,Real Estate Agent,subprime,High-risk customer with good credit and very high monthly spending.
acct_0000489,203,161.93,78862,excellent,low,1,Financial Analyst,prime,Reliable customer with excellent credit and steady monthly expenses.
acct_0000490,233,137.6,64540,excellent,low,1,Project Manager,prime,Long-term cardholder with excellent credit and consistent spending.
acct_0000491,218,428.82,93989,excellent,low,1,Physician,prime,High-spending customer with excellent credit and a solid tenure.
acct_0000492,215,174.37,88095,good,low,1,Chef,prime,Good credit profile with a history of reliable spending.
acct_0000493,214,362.7,77801,fair,high,1,Delivery Driver,subprime,High-risk customer with fair credit and fluctuating spending patterns.
acct_0000494,176,154.41,64279,good,low,1,Office Administrator,prime,Stable cardholder with good credit and consistent spending behavior.
acct_0000495,173,174.45,36086,fair,high,1,Bartender,subprime,High-risk profile with fair credit and erratic spending habits.
acct_0000496,231,273.18,47131,good,low,1,IT Support,prime,Reliable cardholder with good credit and solid spending history.
acct_0000497,223,313.45,20700,fair,high,1,Warehouse Supervisor,subprime,High-risk customer with fair credit and high monthly expenditures.
acct_0000498,211,150.87,43676,excellent,low,1,Social Worker,prime,Consistent spender with excellent credit and a long account tenure.
acct_0000499,238,313.61,93381,good,low,1,Retail Salesperson,prime,Good credit holder with stable spending and a lengthy history.
acct_0000500,223,127.59,48328,fair,high,1,Mechanic,subprime,High-risk customer with fair credit and low spending stability.
acct_0000501,215,449.23,20235,fair,high,1,Retail Manager,subprime,High-risk customer with fair credit and significant monthly spend.
acct_0000502,235,125.38,68673,fair,low,1,Data Entry Clerk,low,Low-risk customer with fair credit and modest monthly spend.
acct_0000503,225,93.55,96634,good,low,1,Teacher,low,Low-risk customer with good credit and low monthly spend.
acct_0000504,234,244.22,88073,excellent,low,1,Software Engineer,low,Low-risk customer with excellent credit and stable monthly spend.
acct_0000505,230,241.7,34666,good,low,1,Graphic Designer,low,Low-risk customer with good credit and consistent monthly spend.
acct_0000506,215,204.15,50850,excellent,low,1,Accountant,low,Low-risk customer with excellent credit and reliable monthly spend.
acct_0000507,227,143.74,57790,good,low,1,Nurse,low,Low-risk customer with good credit and average monthly spend.
acct_0000508,236,215.44,32305,excellent,low,1,Marketing Specialist,low,Low-risk customer with excellent credit and moderate monthly spend.
acct_0000509,238,424.92,34182,good,low,1,Sales Representative,low,Low-risk customer with good credit and high monthly spend.
acct_0000510,191,271.17,31299,fair,medium,1,Customer Service Rep,medium,Medium-risk customer with fair credit and decent monthly spend.
acct_0000511,224,155.43,99511,excellent,low,1,Project Manager,low,Low-risk customer with excellent credit and average monthly spend.
acct_0000512,217,353.57,77140,excellent,low,1,Financial Analyst,low,Low-risk customer with excellent credit and strong monthly spend.
acct_0000513,234,205.52,85676,excellent,low,1,Web Developer,low,Low-risk customer with excellent credit and reliable monthly spend.
acct_0000514,215,117.24,83490,excellent,low,1,Administrative Assistant,low,Low-risk customer with excellent credit and low monthly spend.
acct_0000515,232,291.23,96321,excellent,low,1,Entrepreneur,low,Low-risk customer with excellent credit and substantial monthly spend.
acct_0000516,239,783.58,19474,good,low,1,Consultant,low,Low-risk customer with good credit and very high monthly spend.
acct_0000517,171,156.67,89346,excellent,low,1,HR Specialist,low,Low-risk customer with excellent credit and average monthly spend.
acct_0000518,234,155.12,15990,excellent,low,1,Social Worker,low,Low-risk customer with excellent credit and stable monthly spend.
acct_0000519,199,142.67,52787,good,high,1,Retail Associate,subprime,High-risk customer with good credit and low monthly spend.
acct_0000520,176,218.75,63498,fair,high,1,Warehouse Worker,subprime,High-risk customer with fair credit and moderate monthly spend.
acct_0000521,190,302.84,42207,excellent,low,1,Operations Manager,low,Low-risk customer with excellent credit and solid monthly spend.
acct_0000522,198,102.35,23155,fair,high,1,Construction Worker,subprime,High-risk customer with fair credit and low monthly spend.
acct_0000523,216,59.31,27306,excellent,low,1,Research Scientist,low,Low-risk customer with excellent credit and very low monthly spend.
acct_0000524,230,427.61,84218,excellent,low,1,Real Estate Agent,low,Low-risk customer with excellent credit and high monthly spend.
acct_0000525,139,142.03,38684,excellent,low,1,Barista,low,Low-risk customer with excellent credit and modest monthly spend.
acct_0000526,232,210.99,37929,excellent,low,1,Software Engineer,prime,Stable customer with excellent credit and consistent spending of $210.99 monthly.
acct_0000527,211,247.42,93101,excellent,low,1,Marketing Manager,prime,Reliable cardholder with excellent credit and monthly spend of $247.42.
acct_0000528,235,306.38,22948,fair,high,1,Retail Worker,subprime,High-risk customer with fair credit and a monthly spend of $306.38.
acct_0000529,239,285.03,92373,good,low,1,Graphic Designer,prime,"Stable customer with good credit, spending $285.03 monthly."
acct_0000530,221,266.88,92886,poor,high,1,Unemployed,subprime,High-risk individual with poor credit and a monthly spend of $266.88.
acct_0000531,238,170.93,63869,good,high,1,Sales Associate,subprime,High-risk customer with good credit and low monthly spend of $170.93.
acct_0000532,196,147.87,24897,excellent,low,1,Data Analyst,prime,"Consistent spender with excellent credit, averaging $147.87 monthly."
acct_0000533,225,79.49,24027,fair,high,1,Warehouse Worker,subprime,High-risk customer with fair credit and very low monthly spend of $79.49.
acct_0000534,236,321.3,35624,good,low,1,Project Manager,prime,Stable customer with good credit and a higher monthly spend of $321.30.
acct_0000535,237,99.42,61966,good,low,1,Customer Service Rep,prime,Reliable cardholder with good credit and low monthly spend of $99.42.
acct_0000536,225,238.7,23825,excellent,low,1,Accountant,prime,Excellent credit holder with stable spending at $238.70 monthly.
acct_0000537,229,206.68,51008,good,low,1,Nurse,prime,"Consistent spender with good credit, averaging $206.68 monthly."
acct_0000538,224,189.24,20393,good,high,1,Software Developer,subprime,High-risk customer with good credit and a monthly spend of $189.24.
acct_0000539,237,308.79,58625,good,low,1,Teacher,prime,"Stable customer with good credit, spending $308.79 monthly."
acct_0000540,199,477.03,11903,good,low,1,Freelancer,prime,Reliable cardholder with good credit and high spending of $477.03 monthly.
acct_0000541,238,361.91,73812,good,low,1,Business Analyst,prime,"Consistent spender with good credit, averaging $361.91 monthly."
acct_0000542,238,238.92,14985,good,high,1,Account Executive,subprime,High-risk customer with good credit and moderate monthly spend of $238.92.
acct_0000543,238,370.99,27533,good,high,1,Marketing Specialist,subprime,"High-risk customer with good credit, spending $370.99 monthly."
acct_0000544,237,192.47,25717,good,high,1,Consultant,subprime,High-risk customer with good credit and low monthly spend of $192.47.
acct_0000545,220,248.93,84788,excellent,low,1,IT Specialist,prime,Stable customer with excellent credit and consistent spending of $248.93 monthly.
acct_0000546,239,307.2,14804,good,medium,1,Operations Manager,medium,Medium-risk customer with good credit and substantial spend of $307.20 monthly.
acct_0000547,230,377.03,48632,excellent,low,1,Web Developer,prime,Reliable customer with excellent credit and high spending of $377.03 monthly.
acct_0000548,236,211.04,63202,excellent,low,1,Graphic Designer,prime,"Stable customer with excellent credit, averaging $211.04 monthly."
acct_0000549,228,249.13,56439,excellent,low,1,Sales Manager,prime,"Consistent spender with excellent credit, spending $249.13 monthly."
acct_0000550,89,28.2,71263,good,low,1,Intern,student,Low-risk student with good credit and minimal monthly spend of $28.20.
acct_0000551,187,119.42,82278,good,high,1,Retail Manager,subprime,High-risk customer with good credit and moderate monthly spend.
acct_0000552,164,310.78,45426,good,low,1,Financial Analyst,prime,Stable low-risk customer with good credit and high monthly spend.
acct_0000553,213,212.5,84538,excellent,low,1,Software Engineer,prime,Low-risk customer with excellent credit and consistent monthly spend.
acct_0000554,220,239.02,38618,excellent,low,1,Marketing Director,prime,Reliable low-risk customer with excellent credit and strong monthly spend.
acct_0000555,239,139.61,98597,good,low,1,Customer Service Representative,prime,Low-risk customer with good credit and stable monthly spend.
acct_0000556,211,342.72,55406,good,high,1,Construction Worker,subprime,High-risk customer with good credit and high monthly spend.
acct_0000557,235,152.81,76240,good,medium,1,Sales Associate,medium,Medium-risk customer with good credit and moderate monthly spend.
acct_0000558,224,159.52,88749,good,low,1,Graphic Designer,prime,Low-risk customer with good credit and steady monthly spend.
acct_0000559,210,109.4,81337,fair,high,1,Delivery Driver,subprime,High-risk customer with fair credit and low monthly spend.
acct_0000560,212,137.6,86600,good,low,1,Teacher,prime,Low-risk customer with good credit and stable monthly spend.
acct_0000561,230,451.01,58285,poor,high,1,Freelance Artist,subprime,High-risk customer with poor credit and very high monthly spend.
acct_0000562,238,302.87,13912,good,high,1,IT Consultant,subprime,High-risk customer with good credit and high monthly spend.
acct_0000563,194,116.11,54377,good,low,1,Nurse,prime,Low-risk customer with good credit and low monthly spend.
acct_0000564,175,209.08,26334,good,low,1,Accountant,prime,Low-risk customer with good credit and strong monthly spend.
acct_0000565,193,106.93,90019,fair,high,1,Warehouse Worker,subprime,High-risk customer with fair credit and low monthly spend.
acct_0000566,231,289.58,31306,excellent,low,1,Web Developer,prime,Low-risk customer with excellent credit and high monthly spend.
acct_0000567,195,209.53,30526,excellent,low,1,Social Media Manager,prime,Low-risk customer with excellent credit and strong monthly spend.
acct_0000568,197,287.62,32444,good,low,1,Sales Manager,prime,Low-risk customer with good credit and high monthly spend.
acct_0000569,213,234.16,67830,poor,high,1,Retail Associate,subprime,High-risk customer with poor credit and moderate monthly spend.
acct_0000570,237,337.93,61410,excellent,medium,1,Project Manager,medium,Medium-risk customer with excellent credit and high monthly spend.
acct_0000571,203,406.93,95394,fair,high,1,Chef,subprime,High-risk customer with fair credit and very high monthly spend.
acct_0000572,193,223.26,47463,excellent,low,1,Pharmacist,prime,Low-risk customer with excellent credit and strong monthly spend.
acct_0000573,195,276.56,35404,excellent,low,1,Data Analyst,prime,Low-risk customer with excellent credit and high monthly spend.
acct_0000574,221,139.45,14432,good,low,1,Office Administrator,prime,Low-risk customer with good credit and stable monthly spend.
acct_0000575,208,68.66,10636,good,low,1,Part-time Student,student,Low-risk customer with good credit and low monthly spend.
acct_0000576,236,268.1,43624,fair,high,1,Retail Associate,subprime,"High-risk customer with fair credit, consistent spending of $268.10 monthly."
acct_0000577,173,146.7,93322,good,low,1,Accountant,prime,"Low-risk customer with good credit, stable spending of $146.70 monthly."
acct_0000578,117,78.03,57137,excellent,low,1,Software Engineer,prime,"Low-risk customer with excellent credit, modest spending of $78.03 monthly."
acct_0000579,178,231.82,90418,good,low,1,Marketing Manager,prime,"Low-risk customer with good credit, consistent spending of $231.82 monthly."
acct_0000580,218,123.3,19150,excellent,low,1,Graphic Designer,prime,"Low-risk customer with excellent credit, stable spending of $123.30 monthly."
acct_0000581,232,230.43,18398,fair,high,1,Construction Worker,subprime,"High-risk customer with fair credit, monthly spend of $230.43."
acct_0000582,205,301.86,85010,fair,high,1,Restaurant Owner,subprime,"High-risk customer with fair credit, high spending of $301.86 monthly."
acct_0000583,229,397.34,19606,fair,medium,1,Sales Representative,medium,"Medium-risk customer with fair credit, high spending of $397.34 monthly."
acct_0000584,228,558,14676,good,low,1,Teacher,prime,"Low-risk customer with good credit, significant spending of $558.00 monthly."
acct_0000585,214,106.78,46367,good,low,1,Nurse,prime,"Low-risk customer with good credit, steady spending of $106.78 monthly."
acct_0000586,239,292.6,93234,fair,medium,1,Pharmacist,medium,"Medium-risk customer with fair credit, high spending of $292.60 monthly."
acct_0000587,229,129.95,72043,poor,high,1,Unemployed,subprime,"High-risk customer with poor credit, low spending of $129.95 monthly."
acct_0000588,234,121.17,18920,excellent,low,1,Web Developer,prime,"Low-risk customer with excellent credit, stable spending of $121.17 monthly."
acct_0000589,151,142.67,85340,good,low,1,Retail Manager,prime,"Low-risk customer with good credit, consistent spending of $142.67 monthly."
acct_0000590,234,197.72,85920,good,high,1,Freelancer,subprime,"High-risk customer with good credit, spending $197.72 monthly."
acct_0000591,220,315.02,82061,poor,high,1,Construction Worker,subprime,"High-risk customer with poor credit, high spending of $315.02 monthly."
acct_0000592,229,238.85,91237,good,high,1,Financial Analyst,subprime,"High-risk customer with good credit, spending $238.85 monthly."
acct_0000593,232,229.68,31588,good,low,1,Customer Service Rep,prime,"Low-risk customer with good credit, stable spending of $229.68 monthly."
acct_0000594,223,408.68,98160,good,medium,1,Business Consultant,medium,"Medium-risk customer with good credit, high spending of $408.68 monthly."
acct_0000595,235,222.12,38862,excellent,low,1,Project Manager,prime,"Low-risk customer with excellent credit, consistent spending of $222.12 monthly."
acct_0000596,222,368.22,82181,excellent,low,1,Data Analyst,prime,"Low-risk customer with excellent credit, significant spending of $368.22 monthly."
acct_0000597,236,64.97,62142,excellent,low,1,Student,student,"Low-risk customer with excellent credit, minimal spending of $64.97 monthly."
acct_0000598,176,359.18,80152,excellent,low,1,Student,student,"Low-risk customer with excellent credit, moderate spending of $359.18 monthly."
acct_0000599,228,82.15,66503,good,low,1,Part-time Worker,prime,"Low-risk customer with good credit, modest spending of $82.15 monthly."
acct_0000600,190,461.45,67822,good,low,1,Sales Associate,prime,"Low-risk customer with good credit, high spending of $461.45 monthly."
acct_0000601,144,120.2,65464,excellent,low,1,teacher,prime,Long-term cardholder with excellent credit and consistent low spending patterns.
acct_0000602,209,247.77,80108,excellent,low,1,software engineer,prime,Established cardholder with excellent credit and moderate monthly spend.
acct_0000603,230,183.97,76513,good,low,1,accountant,prime,Loyal customer with good credit and steady spending habits.
acct_0000604,233,82.3,22109,excellent,low,1,graphic designer,prime,Reliable cardholder with excellent credit and low monthly expenditure.
acct_0000605,236,199.91,84344,fair,low,1,marketing specialist,subprime,"Cardholder with fair credit and higher monthly spending, indicating potential risk."
acct_0000606,230,359.88,58245,excellent,low,1,financial analyst,prime,High-spending customer with excellent credit and strong tenure.
acct_0000607,216,139.53,39077,excellent,low,1,nurse,prime,Stable cardholder with excellent credit and consistent spending.
acct_0000608,232,153.54,56279,good,low,1,real estate agent,prime,Long-term customer with good credit and moderate spending behavior.
acct_0000609,163,330.42,97027,poor,high,1,construction worker,subprime,High-risk customer with poor credit and significant monthly spending.
acct_0000610,239,134.47,87180,good,high,1,sales representative,prime,"Cardholder with good credit and moderate spending, showing stability."
acct_0000611,191,149.2,85032,excellent,low,1,data scientist,prime,Consistent spender with excellent credit and strong account history.
acct_0000612,181,55.73,51651,excellent,low,1,retail worker,prime,Cardholder with excellent credit and low monthly spending.
acct_0000613,238,162.71,80571,excellent,low,1,software developer,prime,Long-term customer with excellent credit and moderate spending.
acct_0000614,235,222.19,44657,fair,low,1,customer service representative,subprime,"Cardholder with fair credit and higher spending, indicating potential risk."
acct_0000615,236,186.58,71754,good,low,1,project manager,prime,Stable customer with good credit and consistent spending patterns.
acct_0000616,165,242.3,67560,excellent,low,1,web developer,prime,Long-term cardholder with excellent credit and moderate spending.
acct_0000617,169,110.29,32481,excellent,low,1,chef,prime,Reliable spender with excellent credit and low monthly expenditure.
acct_0000618,234,212.14,33981,excellent,low,1,consultant,prime,Established cardholder with excellent credit and moderate spending habits.
acct_0000619,222,185.07,15501,excellent,low,1,teacher,prime,Long-term customer with excellent credit and steady spending.
acct_0000620,209,210.3,22579,good,high,1,freelancer,subprime,Higher risk customer with good credit but significant spending.
acct_0000621,206,529.77,49025,good,low,1,business owner,prime,High-spending cardholder with good credit and long tenure.
acct_0000622,217,132.75,53008,good,low,1,social worker,prime,Stable cardholder with good credit and moderate spending.
acct_0000623,229,193.99,24860,good,low,1,engineer,prime,Long-term customer with good credit and consistent spending.
acct_0000624,232,92.33,47519,excellent,low,1,librarian,prime,Reliable cardholder with excellent credit and low monthly spending.
acct_0000625,229,407.05,64375,excellent,low,1,consultant,prime,High-spending cardholder with excellent credit and strong tenure.
acct_0000626,230,269.13,30931,excellent,low,1,Accountant,prime,Long-term cardholder with excellent credit and stable spending habits.
acct_0000627,239,219.95,40440,excellent,low,1,Teacher,prime,Reliable customer with excellent credit and consistent monthly spending.
acct_0000628,180,192.27,43075,excellent,low,1,Software Developer,prime,Stable cardholder with excellent credit and moderate spending.
acct_0000629,199,308.6,55454,good,low,1,Sales Manager,prime,Good credit holder with a higher monthly spend indicating strong financial behavior.
acct_0000630,226,392.01,42974,good,high,1,Construction Manager,subprime,High-risk customer with good credit and significant monthly spending.
acct_0000631,180,241.86,76324,good,low,1,Marketing Specialist,prime,"Consistent spender with good credit, maintaining a low-risk profile."
acct_0000632,212,73.25,39474,fair,low,1,Retail Associate,subprime,"Fair credit customer with low monthly spending, indicating potential financial strain."
acct_0000633,197,474.37,49050,excellent,low,1,Financial Analyst,prime,"High-spending cardholder with excellent credit, demonstrating strong financial health."
acct_0000634,237,262.01,44151,fair,high,1,Freelance Artist,subprime,High-risk customer with fair credit and moderate spending patterns.
acct_0000635,225,339.64,26462,excellent,low,1,IT Consultant,prime,Excellent credit holder with a high monthly spend indicating financial stability.
acct_0000636,216,475.67,71716,excellent,low,1,Project Manager,prime,"High-spending cardholder with excellent credit, reflecting strong financial management."
acct_0000637,228,369.7,31189,excellent,low,1,Graphic Designer,prime,Stable customer with excellent credit and a consistent spending pattern.
acct_0000638,226,368.35,36718,good,low,1,Nurse,prime,"Good credit holder with moderate spending, indicating financial responsibility."
acct_0000639,232,210.23,81346,good,low,1,Administrative Assistant,prime,Reliable customer with good credit and steady spending habits.
acct_0000640,229,218.42,95396,good,medium,1,Real Estate Agent,medium,Medium-risk customer with good credit and moderate spending patterns.
acct_0000641,230,464.39,70375,poor,high,1,Restaurant Manager,subprime,"High-risk customer with poor credit and high spending, indicating potential financial issues."
acct_0000642,215,252.4,92470,excellent,low,1,Data Analyst,prime,Long-term cardholder with excellent credit and stable spending behavior.
acct_0000643,214,129.22,86876,excellent,low,1,Customer Service Representative,prime,Stable customer with excellent credit and low monthly spending.
acct_0000644,212,163.73,53281,excellent,low,1,Web Developer,prime,Reliable cardholder with excellent credit and consistent spending.
acct_0000645,187,113.7,79325,fair,high,1,Warehouse Worker,subprime,"High-risk customer with fair credit and low spending, indicating possible financial distress."
acct_0000646,222,264.07,39552,good,low,1,Sales Associate,prime,"Good credit holder with moderate spending, reflecting responsible financial behavior."
acct_0000647,214,228.89,51444,good,low,1,Logistics Coordinator,prime,Steady customer with good credit and reliable spending patterns.
acct_0000648,233,224,58188,fair,high,1,Delivery Driver,subprime,High-risk customer with fair credit and moderate spending habits.
acct_0000649,192,276.69,96443,excellent,low,1,Research Scientist,prime,Long-term cardholder with excellent credit and stable spending.
acct_0000650,204,236.76,86369,excellent,low,1,Marketing Coordinator,prime,Reliable customer with excellent credit and consistent monthly spending.
acct_0000651,223,250.17,54032,good,low,1,teacher,prime,Stable customer with good credit and consistent monthly spending.
acct_0000652,212,54.05,68732,excellent,low,1,software engineer,prime,"Excellent credit profile with low spending, indicating a low risk."
acct_0000653,220,84.71,28211,excellent,low,1,nurse,prime,Excellent credit and moderate spending suggest a responsible financial behavior.
acct_0000654,239,401.66,82394,fair,high,1,construction worker,subprime,High-risk customer with fair credit and significant monthly spending.
acct_0000655,222,289.29,59772,poor,high,1,restaurant manager,subprime,High-risk profile with poor credit and substantial spending habits.
acct_0000656,210,349.98,57944,excellent,low,1,accountant,prime,Excellent credit and high monthly spend reflect a reliable customer.
acct_0000657,174,161.87,78964,good,low,1,marketing specialist,prime,Good credit and moderate spending indicate a stable financial standing.
acct_0000658,153,324.82,66961,good,low,1,sales associate,prime,"Good credit with higher spending patterns, showcasing moderate risk."
acct_0000659,207,78.52,16521,excellent,high,1,freelance designer,subprime,"High-risk customer with excellent credit but low spending, indicating volatility."
